500
86 4
-763 -140 329
-100 350 218
432 621 461
563 -870 52
-269 -24 354
-926 -135 795
-82 -383 438
913 -757 697
925 -174 694
616 -977 578
635 -831 887
-263 -4 846
-281 778 950
-761 350 470
-968 -834 922
422 -672 417
970 -353 327
670 738 460
-586 -994 766
320 -604 650
-814 621 556
247 3 360
-478 279 122
161 683
493 507
279 -709
-435 645
305 359
32 108
106 63
-835 -240
839 -488

74 7
885 -72 296
237 -403 22
-836 505 370
299 -696 287
-560 -512 661
864 -739 852
194 264 834
-156 318 330
216 1 375
910 552 893
170 -792 419
-545 401 868
960 94 369
175 -451 18
608 585 642
236 811 691
720 509 224
18 -751 374
-64 -477 999
-859 -978 157
263 469 68
-717 -429 54
-429 -514 164
419 -157 752
217 -601 432
-416 -984 212
236 594 822
-539 967 948
141 -732 476
-991 858 144
-408 425 382
-905 285 918
165 -637 948
875 -303 310
-148 743 887
-573 -971 457
-263 534 638
856 -276 66
-976 -486 488
622 -60 780
613 -672 50
-82 -814 157
-831 -118 37
-967 117 58
39 -979 446
545 378 362
651 647 124
-677 -939 309
-594 -986 788
416 113 290
157 707 333
-400 -379 879
469 631 721
928 370 573
-690 -428 967
89 -817 705
-474 647 58
127 40 723
806 -129 898
263 210 881
802 -629 889
960 775 237
543 955 106
-147 -926 738
-459 945 600
39 705 557
945 984 621
-263 321 609
238 -228 346
569 525 158
-444 291 766
-538 -750 212
-907 -552 682
315 -741 745
728 -735
-469 -342
-477 767
-834 -716
637 348
-181 90
-216 636

98 2
897 967 908
-353 -570 940
-908 -764 834
-91 209 664
-81 -538 654
-88 -181 717
984 -847 960
31 -358 230
361 108 413
686 163 37
989 852 478
-594 528 611
557 -63 699
-519 649 737
847 -234 306
-862 -469 973
240 -278 695
-725 561 460
-775 -286 147
-998 -704 569
-315 335 157
991 781 708
75 152 166
-736 -948 524
-590 623 295
421 308 703
655 899 434
-506 -9 764
-827 987 580
95 -388 143
-372 -271 269
884 445 776
-228 3 905
915 -42 994
-140 679 95
-490 -559 460
-407 135 497
757 -753 428
417 -825 620
-339 403 9
-597 325 467
-408 464 393
690 -361 962
-695 -439 445
833 531 256
-583 -270 161
-291 711 302
-87 -814 661
386 -816 983
-640 908 756
-43 967 554
-487 -579 266
-32 -27 943
-580 -463 845
-749 -198 971
-66 -975 115
-718 -373 168
482 -582 918
137 -397 86
-681 111 26
600 -160 973
250 715 603
-54 227 920
-454 650 805
-416 -93 408
-146 121 261
-898 -460 156
865 975 536
-849 -15 886
-632 752 435
714 -675 819
-743 -120 884
115 -894 699
-688 330 286
-924 -581 758
254 -990 556
-211 -52 29
-57 931 139
29 -32 917
-594 199 39
788 522 809
-502 -239 146
-880 -109 223
-1 639 697
604 -127 109
254 840 599
927 -148 470
-921 952 742
908 -23 370
-52 323 358
342 146 617
-241 109 334
503 -884 103
194 599 991
-608 -453 19
-84 -805 305
970 229 721
414 794 643
430 8
-185 163

66 3
796 -817 222
-833 -72 700
-386 18 275
-850 -812 810
-996 704 671
338 -3 16
-256 -132 482
-519 617 456
-453 185 837
-865 -170 809
907 719 858
-773 -904 579
-463 756 230
-890 729 599
-169 -12 241
-21 17 903
-523 337 204
401 -531 2
589 570 674
-72 157 506
734 854 576
958 -740 812
626 253 15
-613 -113 556
-34 -983 731
177 925 302
954 -394 159
-428 -994 305
22 997 182
-611 357 368
767 877 6
-9 358 624
572 -802 189
661 261 116
-391 -976 629
-630 964 387
-975 26 591
-468 -570 550
159 871 818
-443 329 776
951 822 236
301 968 692
-604 -626 347
-627 -577 443
983 408 165
623 979 328
-970 613 806
-122 223 79
296 815 726
-975 204 398
89 352 932
-851 44 744
3 -20 873
-298 -31 138
-407 -498 833
-922 929 295
-662 213 88
709 231 558
804 -48 460
-561 -515 870
-367 -370 747
-968 791 214
894 129 424
313 -681 726
-995 -693 816
-570 -527 835
295 -348
-512 -105
789 -803

39 7
-955 936 547
-751 -768 148
49 -722 302
340 350 666
95 557 894
775 147 69
-198 -479 961
951 865 804
-27 882 554
-798 -343 794
120 542 294
-238 48 430
-36 -6 20
663 -227 314
-311 321 78
48 -538 42
306 -243 899
134 534 949
-670 -675 143
291 247 709
449 -423 607
-433 331 960
-217 -727 518
-668 -731 294
313 394 357
283 -968 720
-388 214 56
-445 -984 375
-493 -993 424
507 885 143
-672 242 608
788 -332 95
-968 -734 689
-456 -306 296
945 81 210
652 -789 290
-72 604 348
-65 -747 411
-895 897 756
719 -901
692 479
-805 -249
128 -804
808 -176
-481 -527
671 218

48 7
-40 -168 355
231 50 810
770 -809 443
-971 313 960
-414 300 706
-41 -489 798
-758 -79 377
-240 5 78
-727 -469 368
-918 -336 655
-466 481 51
895 -5 156
-192 783 398
358 -942 751
-247 336 144
-597 -182 937
810 650 852
-690 333 223
-264 180 207
-264 27 956
40 -677 244
84 341 566
-759 665 951
603 676 442
-364 194 726
-860 -729 187
-22 613 604
33 -397 820
-27 314 952
-646 993 417
-380 668 954
-638 -437 310
232 589 949
290 -138 428
-421 -69 595
107 -617 713
-49 -277 237
326 5 955
-196 -376 382
-94 130 215
-303 844 124
-483 174 658
-326 -849 89
636 984 630
102 749 183
-185 856 103
-114 416 28
178 -955 373
853 -257
99 -978
538 477
515 812
-370 842
239 510
-796 994

62 6
940 346 144
-121 -498 250
-152 -27 320
-56 -133 225
784 -17 200
-897 928 548
-819 271 321
733 432 57
507 -117 174
-508 721 532
429 -965 606
252 -615 147
-366 351 67
217 -856 885
128 963 55
-507 814 422
780 -252 821
-209 839 858
-227 124 32
-845 742 788
10 111 794
-71 -57 732
-81 -49 398
49 225 247
781 -840 849
-110 519 183
-659 -429 768
-509 -618 813
-132 402 67
467 937 270
-773 -870 139
58 551 346
-568 652 693
281 288 942
201 768 904
41 774 320
71 -227 872
460 946 620
62 939 822
-515 -789 490
833 -90 462
563 30 571
682 37 965
161 444 186
-878 -311 231
-868 274 148
-929 829 979
-921 -560 833
-187 911 290
720 -204 485
-222 708 321
-390 -887 487
-31 671 611
-676 115 573
-661 -116 969
-184 -123 622
91 514 742
-942 -974 758
701 867 893
916 377 880
544 -341 349
934 -664 143
363 86
-240 929
514 755
-795 -452
810 253
415 930

25 8
611 562 854
-79 -523 811
210 -536 155
-734 -140 711
-890 198 938
291 15 702
-587 536 156
-63 590 129
966 -199 482
83 578 185
268 258 775
286 960 364
371 29 716
372 -531 829
-276 -855 601
-894 381 914
355 -689 56
-935 31 269
688 563 152
197 232 999
-627 -163 201
716 816 781
-122 -611 939
-812 -29 986
344 781 872
-190 -190
-731 -929
-863 -297
406 -820
702 488
528 -917
964 -32
550 783

81 4
821 -451 591
-724 542 2
866 -743 220
567 255 660
977 -200 157
-417 -125 631
-775 -783 986
387 300 427
-969 -924 183
370 -194 21
907 -195 781
172 -891 176
24 -528 991
-806 -446 677
854 -863 42
-141 854 558
-482 922 821
147 700 517
533 -625 239
719 -836 330
-286 691 507
841 109 515
732 694 850
-403 670 626
-159 826 479
-153 873 306
-536 845 435
-534 -625 760
-380 122 284
358 -618 824
-373 -93 677
759 777 616
-907 762 795
524 -520 959
-835 -819 207
-224 -100 709
-793 -168 169
-922 -912 564
342 579 263
658 876 706
-330 490 991
635 237 711
-271 -881 935
-384 -974 593
437 906 736
-217 786 73
515 -661 943
490 657 442
-881 -524 866
-648 -817 968
-958 -914 935
-14 -79 877
604 471 209
929 -797 690
905 475 592
-14 -703 60
-531 -947 689
49 -10 799
-560 910 394
-73 -530 773
-245 560 398
760 829 971
-735 652 974
-741 440 458
-608 450 757
-291 -690 823
350 -770 290
59 -244 687
769 -833 378
-378 -758 450
391 402 67
-419 229 185
-293 106 145
158 -62 228
992 -666 781
708 -651 784
-495 -582 147
196 -214 449
-921 441 990
875 -824 946
928 -359 326
-306 -286
-470 -597
776 -944
691 -161

14 4
-624 -236 191
-20 -50 252
250 -215 937
803 -629 543
-711 768 450
-257 78 838
65 463 665
744 -657 950
954 137 484
-175 -998 22
614 -409 801
777 -676 211
-814 758 288
-486 -889 570
584 189
-910 219
337 27
-934 -164

12 4
-562 664 264
677 17 823
38 -703 318
-657 485 341
150 -188 315
-231 324 171
-205 -952 529
607 -418 537
71 -114 978
-380 -524 964
-90 -531 373
247 -481 18
83 732
488 -604
256 -238
966 524

95 8
164 819 652
862 -449 88
473 -18 822
-428 571 348
664 480 63
28 546 424
-666 -918 653
-284 516 777
130 703 758
-446 429 885
-899 808 555
-746 -218 986
-425 714 768
-908 -202 181
-717 -859 623
65 -236 464
-716 -92 152
-604 211 190
-535 -528 535
-475 -724 872
-258 -865 21
521 574 572
-180 508 484
326 -129 107
-544 209 1
-301 -338 496
353 -152 298
115 288 377
760 -323 756
-494 -421 259
-445 310 141
-952 -972 877
-825 -395 528
-915 -457 482
257 -31 971
-729 -531 350
-676 85 929
-634 124 879
-816 -528 95
-418 76 919
-205 626 342
147 189 655
609 -273 147
857 -103 194
55 -23 177
-672 821 127
696 582 856
-609 810 425
-599 380 903
-999 -306 222
242 58 110
-510 501 175
-204 -98 809
700 279 105
-8 680 68
-361 906 367
-889 -824 885
899 798 966
-979 568 581
-866 442 922
-986 -916 284
8 -67 881
-471 -778 169
659 309 381
870 526 255
9 -196 431
153 549 584
-934 -548 387
59 73 877
-956 -5 912
76 -139 138
273 -853 991
-553 -697 630
469 -173 747
-764 -980 359
-10 -823 112
-647 851 303
18 -400 327
478 -647 50
465 22 103
-360 384 274
-383 517 850
854 -180 273
997 -759 383
-189 564 855
888 -844 454
-188 714 405
135 -99 672
-321 774 96
346 768 823
884 196 10
777 -802 294
-636 443 154
-358 -663 176
-834 -768 252
248 732
352 396
217 693
432 -916
193 -310
-440 -289
-600 180
217 -335

5 6
-495 557 478
-10 -90 311
409 687 289
-230 -550 144
772 -471 675
-961 122
740 858
49 -144
-246 515
821 -841
-764 -153

20 2
773 803 657
705 317 279
-413 -391 84
337 -300 499
-39 185 530
-4 951 248
-794 841 805
-756 -901 373
874 -862 118
645 915 527
-535 -188 783
-6 291 52
-293 608 642
794 -802 711
676 -252 876
-900 -962 253
-505 754 812
641 310 942
-408 444 747
-638 -590 804
-80 670
-623 -569

7 9
18 297 633
842 -406 446
72 -766 296
-902 615 205
961 843 367
13 240 886
-345 -63 763
-111 -108
-569 -659
-470 909
605 509
-744 546
386 -778
-950 -317
-914 749
-676 -312

39 6
-503 -163 397
-46 -294 373
848 -485 670
313 -933 459
559 -59 437
180 -374 651
57 -448 523
415 234 408
-226 -347 758
484 -236 270
430 623 753
-574 -929 217
716 666 241
811 -138 13
-570 -136 538
202 -513 919
-600 749 428
-769 -329 102
-128 370 29
228 693 810
748 -555 13
516 749 760
679 -163 456
730 -482 347
570 318 99
-296 -393 907
-838 -917 920
-537 -806 630
-196 -893 331
-142 991 138
-864 -383 677
171 885 852
651 459 385
-913 976 196
-816 -858 446
-631 221 103
-358 475 396
-127 877 480
-522 -560 678
-77 -74
-633 -796
160 -555
30 187
310 185
95 -334

62 1
366 472 842
-182 410 383
341 561 144
-378 128 443
326 845 514
479 666 99
502 -387 458
108 -397 718
-512 649 759
-105 925 615
-607 -934 377
229 -484 665
-174 -44 74
-427 143 984
-328 696 283
-661 173 524
-465 -302 969
66 308 164
-28 -98 331
279 -405 781
-522 535 890
551 -505 933
-437 437 507
372 733 881
401 -661 158
-946 -267 303
516 -950 686
377 -262 211
-428 -251 740
426 386 702
237 85 91
685 693 684
-985 -644 607
847 -849 803
626 -514 505
428 928 826
-727 785 298
724 -931 816
209 -522 873
430 -61 285
-582 577 977
347 -262 805
-185 811 988
543 591 165
444 959 215
-645 -642 193
-695 941 515
497 652 361
-194 983 561
-403 570 948
664 -875 370
22 -845 115
-147 134 954
202 437 548
972 -531 455
-221 16 588
33 446 767
301 907 704
435 -814 493
-618 -592 567
232 269 953
588 -996 406
783 -482

92 8
443 -644 282
-331 267 536
-363 47 241
713 502 281
-778 -977 990
-785 729 619
-442 -864 3
247 201 140
-607 441 987
546 28 358
-312 -305 888
213 -630 610
-817 -710 973
776 960 554
-863 -154 723
773 -989 889
-657 278 625
951 -690 907
319 665 542
672 352 367
479 939 824
-234 -163 15
631 654 710
-526 -913 720
-433 937 990
-482 -400 323
304 -171 286
-503 -180 390
-815 -599 828
25 -397 94
887 -661 879
-913 192 860
963 302 111
47 -421 1
105 -927 383
-80 525 570
-273 -385 888
915 112 577
-785 -125 382
-964 -481 844
-984 830 647
486 -446 51
-430 -741 733
885 -695 723
-39 634 63
-390 -290 192
-331 284 8
444 386 477
-381 -279 104
318 595 119
-176 66 755
-804 -668 669
283 -55 261
594 -946 370
807 639 519
-718 -168 330
-378 877 425
137 246 751
-305 298 30
172 -920 464
762 189 157
-140 -179 165
-47 280 793
262 -679 411
-694 829 144
-122 -836 778
-26 741 733
-868 348 716
422 327 829
-630 177 655
870 -123 698
81 -487 732
-331 -20 629
345 143 983
725 939 140
-506 384 571
744 573 797
273 -405 293
499 179 353
414 468 967
596 991 130
-696 -985 146
440 -28 824
-475 237 282
243 357 88
-330 613 162
-766 517 94
808 370 991
-944 288 995
-615 866 721
228 -727 115
-489 -680 391
726 -952
-198 570
-604 -604
484 493
504 -594
307 -395
860 -314
303 949

15 5
-648 183 580
924 63 48
503 -47 549
463 486 487
437 -990 74
514 386 502
579 -514 934
-199 -303 885
-452 716 558
-187 937 487
823 -387 203
617 -924 796
-262 537 420
967 -188 771
-339 -762 442
752 22
-74 372
520 669
-346 504
-560 980

83 7
767 -769 344
501 -964 182
351 -263 984
-998 -676 826
-501 -48 913
-164 -338 776
-331 793 507
417 -840 271
136 -923 394
510 726 60
-429 217 522
900 484 428
-70 -15 677
316 -319 216
-951 -750 324
-594 -613 761
-706 -836 616
-791 -539 184
-212 54 462
896 -591 122
-736 -541 217
436 -376 116
877 977 101
-972 -857 131
175 -156 476
-203 504 325
179 927 151
75 311 667
-141 -819 246
607 -212 194
939 -478 586
792 -365 13
839 -696 899
666 767 639
981 -342 624
416 -128 764
-438 -163 620
34 133 51
-974 -601 112
503 -856 581
248 588 667
681 863 660
674 -505 653
-865 -108 719
-161 -99 267
621 -495 295
-622 304 967
-201 368 245
772 991 503
-50 -533 227
329 2 665
182 928 596
155 881 82
-408 -211 683
987 676 12
763 -968 844
-706 280 574
784 557 26
-498 512 711
874 160 861
-467 -458 615
949 -261 697
-927 805 486
29 14 247
-292 -357 783
142 -5 259
773 128 171
-675 -890 849
4 -956 989
-141 -421 35
763 766 188
436 868 666
-168 820 147
610 -365 719
485 906 876
-839 -942 962
-111 635 23
248 50 792
224 487 68
-2 300 79
155 -550 126
400 321 841
902 306 59
-687 488
292 358
7 -842
564 263
5 -182
110 970
310 -454

84 7
460 539 983
-669 732 763
-236 -582 970
-867 13 834
383 -250 168
-943 -755 18
-18 -695 170
-698 265 411
85 -490 529
-916 419 592
183 555 937
-102 -263 830
304 -259 203
-245 719 441
426 -546 264
552 -825 709
90 567 87
463 -651 630
205 545 984
-599 -987 585
-667 -97 225
432 -388 5
-207 425 92
-326 969 791
-150 -892 785
-16 201 148
-832 -634 144
788 -579 721
962 -606 586
-96 -944 169
-277 -822 602
-933 -520 983
-517 181 259
-328 462 934
-154 -350 622
794 291 546
291 369 707
906 493 864
633 -586 320
663 -397 200
18 596 660
-402 397 921
396 403 233
153 247 187
655 -812 590
177 -445 121
-297 -175 499
-896 -602 508
-214 -515 796
-865 633 990
-803 247 369
229 -640 900
-503 -54 318
616 730 549
956 -654 186
152 838 427
154 124 515
-137 369 132
-261 -51 83
321 -577 400
956 336 928
182 645 622
167 739 92
357 338 438
-702 -334 109
310 218 467
-222 -759 907
705 -654 413
-499 439 698
755 831 910
994 -481 29
397 722 632
-643 -751 215
733 -696 884
-741 -387 372
207 -643 25
-692 371 729
-103 -672 731
-415 371 227
-248 825 132
-33 -37 28
-17 -891 422
53 913 255
3 130 297
738 -9
472 933
-792 380
98 -98
-79 769
-762 392
535 696

67 4
-793 342 400
956 -898 256
296 573 949
906 739 792
368 -695 594
833 127 160
-707 -106 71
989 938 733
-979 -528 402
617 -868 764
-106 553 138
-330 -623 41
223 127 868
-752 -14 988
257 -500 924
-794 -749 712
417 -616 579
-204 -689 550
-360 -148 725
-828 446 566
-830 -749 8
-545 912 940
-20 449 293
238 609 376
645 -941 417
427 -639 717
-810 -712 521
-94 800 330
-415 -659 315
295 169 489
-221 -479 432
963 89 398
-391 283 831
-129 -264 851
-125 607 253
-754 505 400
-593 951 145
896 454 935
-826 -505 94
819 -648 13
-414 -677 101
-464 402 115
490 601 749
377 932 299
-8 -500 373
53 427 110
-660 -942 77
338 -266 130
-894 -882 228
485 982 309
2 458 524
-299 518 200
-636 -790 733
3 917 846
-982 -158 673
-942 964 822
-442 212 313
-302 -616 69
682 -739 602
935 94 290
-414 -368 643
-630 -853 232
123 -776 440
-119 -336 628
-943 669 639
224 -540 672
556 -163 60
823 -76
-279 -388
-558 -213
699 -881

65 4
122 589 27
606 -269 337
908 542 451
-944 534 132
-505 -351 109
859 49 572
177 248 856
637 -828 489
-19 -321 568
-577 333 773
918 -170 146
333 671 361
186 497 676
945 105 335
996 -220 458
281 -472 76
-134 377 936
109 228 331
641 600 431
-218 991 497
504 756 74
-275 -348 649
-285 -363 914
-492 -746 35
-438 -62 462
699 -842 269
118 -219 126
-210 -967 656
243 440 794
974 952 593
182 171 135
38 -589 11
218 91 858
-104 -911 348
-816 364 658
292 388 916
817 -543 490
401 -161 985
-581 -528 130
499 38 357
760 573 222
539 -873 943
-628 -350 728
-768 823 548
-856 -450 873
-469 -974 216
-226 -71 159
936 488 975
229 -291 15
-185 763 198
599 -215 537
230 795 890
3 -726 829
457 430 270
303 -893 325
494 643 865
-782 762 602
247 -766 35
-252 380 905
321 893 626
-948 -873 206
438 224 604
96 -11 274
117 -924 954
-109 -724 567
914 20
677 243
-560 707
696 905

12 4
-796 -111 725
-872 -889 610
611 977 728
89 97 182
-874 -147 146
217 -554 308
-220 -874 619
257 56 278
214 -199 642
298 998 103
103 -434 771
-156 -112 693
-269 424
-768 -947
-337 -637
-241 647

15 9
-890 347 385
-773 47 755
-470 274 964
326 -553 970
-534 348 187
-614 81 149
206 -783 519
408 890 459
-799 325 645
-537 -811 812
403 -804 767
866 -534 989
463 -158 730
356 -520 156
906 66 825
331 712
130 -890
324 789
-228 -708
665 -705
284 -469
-339 635
-855 -314
559 293

96 1
-928 36 214
22 -877 636
986 -758 68
116 -130 649
-964 899 449
666 -76 670
200 435 222
-234 533 979
-776 -472 725
198 39 689
504 -195 320
-331 -192 611
-958 225 597
-974 200 508
-562 4 517
736 535 356
916 -20 402
353 95 447
-247 -535 973
554 -613 694
-969 -701 198
315 344 42
-505 142 715
-662 -878 624
-148 158 939
-596 -523 955
587 243 456
386 -473 439
-771 -100 901
917 264 958
-702 -493 602
7 -127 434
857 -264 662
-890 -138 798
-931 167 19
-715 -851 94
-923 -899 626
782 -914 515
752 -306 707
-93 848 592
390 -467 107
313 191 477
-463 -993 48
370 124 593
-652 812 440
-868 -416 469
-892 308 271
149 -565 801
-975 732 330
-282 241 712
986 -133 958
-698 -271 706
671 285 949
-946 599 433
962 403 526
366 531 124
-104 -341 845
940 -610 158
223 -519 114
919 862 957
-128 604 899
205 -288 37
737 389 760
119 -934 122
621 -948 684
608 826 879
967 -291 795
51 -524 598
944 815 692
-833 438 387
-279 205 774
-362 418 17
-924 779 623
468 635 998
-453 -664 601
-972 -231 406
747 887 830
705 -295 683
853 487 985
392 -109 989
960 60 30
-205 -86 491
248 -812 955
606 36 874
512 862 950
92 811 129
771 842 931
-714 883 860
-646 303 413
-30 609 924
219 596 462
414 -212 547
622 -743 997
784 -529 114
-32 984 827
-141 -68 536
-661 846

23 2
-885 401 790
455 -399 903
-178 678 389
230 316 736
313 -320 982
666 369 33
-278 764 310
-836 50 710
-152 50 843
-108 91 578
357 116 580
-435 -832 392
-495 615 83
312 -486 595
-118 55 51
-298 -633 359
-777 -570 225
-355 -88 127
672 -601 982
34 73 565
112 -657 874
-994 -896 48
-179 710 277
-843 618
-790 106

46 5
-816 -213 19
-81 -54 998
-32 869 206
897 29 584
550 -959 543
51 -941 210
313 -122 72
-170 102 165
192 -579 270
855 754 437
125 703 97
-174 -689 196
-588 332 319
-975 -146 4
477 -149 980
657 671 328
879 567 686
266 -515 41
-853 951 788
-894 -70 334
595 68 893
957 804 476
536 -887 759
-973 271 106
261 -156 827
-976 -651 471
-44 -847 463
498 50 924
155 -707 149
301 284 803
-343 387 550
966 -35 523
-920 -880 970
-718 156 389
-996 558 917
948 -800 639
525 -450 917
-212 -397 271
937 190 64
-42 715 558
-891 556 660
459 720 435
321 -827 257
639 156 79
756 670 111
86 -490 556
-837 256
1 914
145 715
-460 -8
674 -570

49 2
861 654 908
-919 276 727
437 -89 169
359 23 309
861 323 298
-646 438 822
199 -937 407
-238 547 330
-623 161 784
-676 817 371
-674 -265 566
608 -491 90
-137 736 185
895 822 363
714 -128 964
-447 -914 516
106 860 34
434 407 182
-119 -757 59
-125 -521 549
10 548 567
-553 219 550
-653 -296 506
-203 -227 435
-866 907 842
442 -684 837
-440 -925 916
-557 -480 763
737 -961 890
-617 -153 941
529 -263 943
-509 -977 164
638 798 839
-638 -97 716
425 433 372
-155 411 173
-542 64 668
-840 630 800
847 223 745
833 30 448
-699 984 718
395 -54 270
818 -869 706
594 782 934
156 -725 484
804 -465 158
864 278 246
808 -213 130
-506 -101 222
-519 -609
-570 -827

62 3
-413 -870 632
-696 -76 571
966 819 927
36 -738 515
563 -956 360
-448 413 772
-576 -380 107
891 -968 304
-732 -329 566
-821 130 57
909 667 656
768 392 210
-593 -864 626
-917 694 99
-872 -423 536
-997 -178 150
-414 -197 433
-415 366 115
-854 -612 196
936 -266 484
569 0 691
-133 976 114
-885 -297 607
-236 131 247
-498 163 306
-766 514 28
-146 69 954
